City,Date,AQI,Range,Air quality level,PM2.5,PM10,SO2,CO,NO2,O3
胶南,2016-02,88,41~195,良,61,93,26,1.155,34,98
胶南,2016-03,93,44~212,良,59,114,20,0.745,31,111
胶南,2016-04,107,49~352,轻度污染,54,119,13,0.75,25,135
胶南,2016-05,97,52~156,良,44,78,11,0.694,23,149
胶南,2016-06,89,28~185,良,28,43,7,0.63,13,143
胶南,2016-07,86,24~170,良,31,44,7,0.587,13,139
胶南,2016-08,70,26~164,良,22,40,9,0.655,20,117
胶南,2016-09,107,34~203,轻度污染,37,60,11,0.717,26,163
胶南,2016-10,69,36~112,良,36,57,12,0.677,30,108
胶南,2016-11,83,34~152,良,57,96,19,0.773,42,79
胶南,2016-12,128,53~280,轻度污染,96,140,24,1.229,51,67
胶南,2017-01,123,45~304,轻度污染,92,133,24,1.281,45,78
胶南,2017-02,100,48~225,良,71,106,20,1.007,36,101
胶南,2017-03,84,57~139,良,53,91,16,0.803,39,117
胶南,2017-04,100,62~176,良,41,91,14,0.67,34,155
胶南,2017-05,115,45~229,轻度污染,37,106,11,0.565,26,159
胶南,2017-06,95,46~204,良,27,52,6,0.477,20,152
胶南,2017-07,87,27~153,良,32,51,7,0.745,23,142
胶南,2017-08,77,29~163,良,22,42,6,0.7,21,129
胶南,2017-09,96,42~177,良,27,53,8,0.73,27,153
